Literal_1,Literal_2,Literal_3
-13120,-2083,-9380
9346,7320,13404
15478,-11708,-5441
8060,-2307,-6725
-7048,-5359,-13763
8911,6459,12050
-15886,-13618,-5095
-1064,13954,-4407
669,-3775,2342
-2873,-1935,7447
-12913,-5786,1938
7552,16139,-14351
15580,-1292,-2682
3850,-45,5868
-15792,14471,-14801
5788,-10947,-13723
-5138,-2300,-5214
16038,892,-6012
-15543,29,6256
-11366,6395,13062
-4085,-8016,-10955
4658,6582,-6051
-4308,10756,8503
7631,-15707,-1611
-7643,-14754,7764
-4564,-5310,-3583
-2218,8716,-6348
9207,5692,15734
-898,-13618,-12971
-6711,-14282,3824
10971,1360,-4481
-10049,12259,9093
-14573,-6533,15247
-10235,-16301,-1606
-5738,-8645,-13296
-12075,-2495,12431
7882,-1141,12394
8151,-1632,10750
-15868,5095,-11273
6657,13488,-15010
985,10912,-14161
-8727,-13617,2970
970,-572,15533
1860,-12833,-14021
3082,-10261,3256
9013,5498,13703
-3507,11715,-6334
15164,5450,-7832
4961,3077,6415
8623,8765,10236
8641,-297,-13333
-2521,-12222,-12151
1238,-2371,-7510
11333,-15361,-5029
-16073,-3546,-2061
-14697,-10535,-12912
-2243,-15977,12626
16272,9112,1915
7487,-14258,12355
-7988,-3182,-3953
-6083,15017,2050
12124,-4963,-11857
1560,765,-4324
-11297,-6888,-9998
-784,2389,-6120
1855,9142,-2119
10201,-5019,-10831
110,-475,-5824
7261,10233,-1514
-8039,-5669,6783
4850,320,-7769
365,321,-7561
649,-1065,-14167
-14970,-10819,14504
-10292,-14847,941
-1889,-9994,5290
3722,10723,44
-14824,-15562,15109
14863,12250,-9018
-1353,-15310,-118
-4485,7616,-5740
5550,-13565,-2113
-2096,6460,-4050
-4280,-5684,-15832
9607,202,11539
-11943,123,-1843
7644,12891,9697
5353,3163,-8152
7914,5568,-8592
-4981,-15398,14910
9611,91,5080
-5324,-2050,13491
14421,14174,1406
7903,-933,14659
-11830,-10128,-4054
1382,3498,-186
-12362,3420,-11648
883,-14464,-10187
-170,-7819,2038
5162,-10671,6475
-7448,-10923,7614
-16050,1290,-5027
-11010,2454,4802
-13885,3091,13426
-8594,14958,-4904
2686,4546,-4536
6324,8336,8266
-6314,5342,2867
-13524,9914,-6359
-13476,2520,12392
-7723,-7,2943
7985,-226,13426
-752,749,-1044
-10692,-6536,15302
6148,10148,11453
3301,13250,1531
-15808,8012,-7514
-7942,7206,-8244
12466,892,-3379
-1986,15556,-587
10193,-7925,3329
-9017,-16021,-4192
-10329,11682,-15479
1218,-5896,-5566
-10189,-16022,-7433
808,15725,10754
-1952,12398,257
-15237,12086,11015
-5558,2282,14328
-12203,5149,8147
14869,-4348,-6526
-9191,-2210,-14588
-5142,1497,10666
-8268,6098,9325
-13824,7043,-3565
-6163,-3088,-3732
-7125,-2197,13910
-8931,-9672,5727
2009,-4720,2815
-9385,-13831,-2722
4649,7006,15496
-12176,11380,961
-8815,13078,4912
-8772,2443,-12148
14956,13091,10088
10294,-1018,10292
2664,7266,-5536
268,-2644,13117
10852,683,-3659
5036,-6691,6379
-8418,-8797,9919
2081,5001,2267
15949,3723,-12453
11859,-12988,-3997
8577,-15087,-1707
8517,12716,2083
-5084,6667,-4721
-10805,-80,-12424
-6340,-12408,14659
10742,6483,5362
-1757,16123,-6359
7408,15639,-10640
7029,12856,8702
14588,14413,15369
13765,367,7416
-1909,-13249,-12916
12506,11335,-8150
2181,4379,5194
5996,-9520,11743
-11782,1712,-854
-14293,-8938,-2856
-8460,-10963,2225
-6564,-513,2166
6932,-8442,5659
16230,8447,15204
7516,12316,4445
3425,1508,12190
-12689,-12772,2054
-11753,-2456,6180
8856,12605,-8142
16008,-12289,489
-7458,4582,4748
5984,-8380,-6399
-8302,6058,6063
-9972,6317,-15559
-15679,9418,4257
12593,-3556,-2379
13797,11196,-10924
-5464,7230,6781
-12180,-9817,-14775
9328,14437,14999
3118,13482,-3738
-13145,-14695,4376
2929,-3485,-1471
2069,6836,-11153
4359,3718,-14545
-8227,-15688,-13636
12198,7700,-8346
8696,9608,11345
-169,-707,-2251
8296,13392,-13673
14519,-5204,-4305
10154,-1852,-13970
-12389,-13155,2959
-7659,-15896,-15024
4928,-10256,610
-15399,14631,7535
6820,-9663,4259
9289,-2688,-5067
306,-2654,16309
11003,-15986,-8046
-8081,-11786,8724
13986,505,-1026
-15463,6327,-7486
-9095,-217,-15638
14906,9667,-5186
-11533,5716,10086
11312,-4845,-5226
-14269,14310,-2890
-3082,-14502,13755
-6675,6338,1136
6954,-8171,-10392
11554,-1510,13978
10936,-494,-8393
-8751,3877,11484
12741,-5191,15031
8570,-5399,532
1168,6083,-5102
13889,-3741,-10880
14233,9292,-9178
-12352,25,-10676
8299,-3311,14894
-6358,-4387,-733
-13466,11645,11305
-7851,-16216,-5325
10379,-5857,-9338
13762,-15849,-11240
-7982,5983,-8837
6500,4417,-4079
12177,-8204,-1427
-11817,-362,11724
-8016,2326,-6445
919,-9688,-4279
-3123,-11958,543
5176,4420,-8289
11914,-12922,3051
-3618,6389,9338
10572,15468,4707
13053,-5556,14842
4263,2629,-398
1010,1828,3483
-6840,-11805,-1464
-12873,-15830,4675
-14215,2046,14452
-15639,10057,-581
-8474,5296,7568
-6467,-1411,10722
-12213,14641,1283
-13975,-8657,15686
11776,13311,-1783
14546,6262,3995
5604,5042,-8283
10856,4931,16065
11431,15718,-1176
13341,-3058,9423
-8638,5374,15726
4837,-728,11445
3994,9630,14153
-518,7678,-7734
-14378,-3210,15956
-1144,-8149,8529
4358,-4292,10429
-23,15220,-13823
-4310,11565,-9292
6800,-5322,3788
9456,9507,-2486
9463,3367,-13682
-14892,14011,-4469
11431,6718,10102
5780,-16218,4464
-4829,-84,15398
12458,13506,3000
-9124,11245,11312
8566,-12544,10387
-2337,-14231,2688
12242,-454,11486
-11008,14180,-5873
-5874,11017,-4102
-6017,-1642,-7926
-6821,1955,9783
-2811,-2550,-14865
-12845,-2105,-13504
-4896,5554,-15865
-6691,15637,-84
-5795,6925,-13410
-239,-2236,-8851
11815,-15660,-8168
2504,9432,4635
-11125,-7340,4066
16242,13199,-7090
-5941,1662,2964
3352,-2043,2229
-6319,-13211,-2253
-3049,7383,438
-11918,8185,-7675
-10954,2856,11661
-8787,-7271,-3819
14438,-10235,8923
-11113,2087,7061
4518,5902,-12121
11000,5242,-3179
11406,12746,10259
1391,7767,-1694
816,16351,-9793
-629,-14212,14263
-8771,-5877,-13380
16362,-10466,10476
-11271,14838,-12975
-4667,-2524,9996
3728,12405,-15468
1015,-3791,16268
14537,-11092,195
6862,13942,13414
-3032,6460,-8706
-1595,7078,8152
-5645,-7976,-11361
4743,711,14653
-346,2700,-7448
12068,5949,7186
136,113,-13335
8648,9671,1705
-11288,385,5485
-9593,-6819,-6133
-13628,1593,4488
-13038,11591,-4456
249,-6080,14898
14029,-9836,-13984
7777,1833,-14797
-137,-4728,10266
5747,2875,-16172
6388,-2923,-1529
-13896,13141,5958
-13445,4800,-1578
-1598,12482,5206
-2540,-16355,1589
-10003,4214,9443
-12986,8025,-16035
2013,12461,-1171
-3554,-9252,15586
-2888,-12490,14694
-10971,-6910,-8187
-15329,13071,-13828
9735,12483,14814
9892,-13746,-4976
10862,-4642,-4254
8373,-6815,10585
-15778,5943,5667
-4891,521,-15018
2272,-14459,-10590
-4827,-13330,5968
11230,11419,15666
-12227,12574,8817
-4523,3687,-13705
-7338,7681,-3823
13020,-13774,761
2378,-6016,-2299
8506,-1969,6133
-10650,-11057,-11343
13535,-13441,-2787
12477,7804,-11124
11672,-8335,8229
4490,-5384,4220
5830,-8644,15293
-13316,-15746,-7678
-214,-527,-12741
-7901,13,2496
-5780,16134,3986
-16180,-14510,4724
4306,14493,-9990
20,12974,-10566
-11599,-15957,-6110
12776,-4617,15579
-10653,-3572,3139
12849,15241,7678
-5889,16233,5269
-10239,-12490,10500
-14292,-9555,-13471
-1272,3561,6482
10112,14098,10295
-14880,16002,-4416
-7743,13673,1356
-7751,-3496,-12674
2547,8244,3740
15009,-5652,8617
-1902,-5746,-14327
-9568,-12765,-3642
1073,13900,15981
7011,-10281,10186
-1602,-11473,-5520
8530,2910,11492
-8553,-1379,-5060
-8441,-12953,-12672
4257,5096,-1463
-7302,-10067,-47
-5796,-2860,7530
8530,-4161,-2091
12685,6243,-13966
14106,-15255,-11180
13615,3108,-1919
-7723,15593,-12778
5270,-12125,14959
4708,-935,4265
-12114,-14499,10187
11602,-11627,-4894
-7281,-13833,11455
4302,1485,2110
-16138,-4744,-8504
-16240,15745,9564
6381,-11631,-98
-4461,11303,-2076
12032,-5687,-923
-2138,15255,-759
-1328,-8137,15986
-8834,394,10875
-7501,11814,7197
-5504,-14370,-8267
-12863,15181,-13961
-7975,9760,-2087
-8290,-13316,8124
15515,3465,-4107
-7037,-13269,11300
-10561,16236,-6179
551,16277,4139
-11713,1478,7413
2736,-5334,14943
16143,14321,14552
-2771,-13234,1389
11032,-1925,181
1315,-6455,8885
10942,10051,6628
6215,-9987,13684
-7602,-14012,-13666
-13026,-12277,13579
-15734,4559,7857
14879,-4922,7702
-11246,837,-3563
9388,-9731,-11453
-8824,-2145,5676
-14505,-4256,4108
15535,10839,-15841
4959,-6134,-13360
-14259,1256,-14439
-10429,14131,11650
2603,-148,-8918
-9671,1220,-8796
-13215,-12199,-3491
6396,-12122,-661
-6994,-4996,10707
12738,9087,-3317
9888,-15850,-6132
15081,2920,-5272
-16317,-7958,-5358
11686,4280,-5080
-11131,3062,-6981
539,2667,-1046
-13666,-9578,-4443
-6767,-5511,-11291
-9246,10737,3128
1558,16049,-7867
-1388,12688,-15159
-6780,-6325,2481
11275,10301,-5519
-840,-13759,1672
-7572,16369,15355
4647,6740,-9249
-9083,10706,12740
13667,5827,11101
8892,1226,-16179
-10682,11623,990
1789,-5495,-15616
3165,4934,7289
-14533,8967,-15733
-12359,-9569,15979
4458,-6729,-14898
-6034,8093,11012
-12760,-10070,16101
11217,-121,-2342
6984,-16269,614
7802,15664,-789
-2300,13630,2554
-3785,3442,626
8343,-6131,2465
-2405,2475,4900
5986,16066,882
229,4551,-11130
13610,-16046,-10443
301,-5001,14601
-9785,1183,8738
15048,11509,13307
2246,-13528,1951
-9169,15047,-7761
-14263,-11972,-8610
13848,3504,9740
2881,1243,493
-10350,-13097,8153
-8960,774,-4713
14285,-10046,-6985
13402,-14225,5703
-10229,4043,2309
-12318,13548,-15532
5792,6673,8418
-6491,-3773,-16109
-4103,2464,-1712
-9575,13175,-15598
3281,1280,-16025
-764,2236,-5935
-4543,-11679,-1532
-5476,-12575,12112
-3680,781,-2466
-15006,-9400,10574
-14809,-12174,16095
-5269,1931,-9360
-16194,-3545,-10370
15550,1703,11744
-2506,5,12792
14845,-12262,-3667
-11664,-9571,-2295
-2533,13982,-2740
5112,-7759,7782
2946,-8509,-3215
1059,-15006,174
-3525,-19,14184
8803,15187,1349
-5093,16131,-7269
-2647,1094,315
2470,2510,4333
11808,2913,1535
10447,-1492,8570
-9963,10079,-2683
7881,-12116,-3453
4255,6037,-2808
-1701,-4272,2518
15479,470,6569
1098,3851,-13904
1453,865,9592
-11282,-8591,-3737
2223,5481,-1788
-6005,4681,4093
-3336,14743,10753
6794,812,-3461
-2255,-764,-2408
-3825,-7809,-12627
3702,11693,-1410
-14987,13747,4561
15922,-12861,5280
4014,-14145,-14996
-13600,11931,11422
16131,-16168,6092
-3448,-3254,-1566
-924,-5472,3769
-10530,7458,-11798
-9716,-15672,-14346
-11469,3631,10441
-14268,11201,-10924
-9142,4508,1162
7222,-10927,-14563
-6492,-14299,6677
1666,12470,12878
4905,4614,-1506
-12241,-4620,10537
-7001,-2355,-8220
-6741,-10248,-3011
9721,14500,9150
-11737,15660,10263
1190,-14502,-7146
-3713,5257,-15149
3435,-1038,-12434
406,2126,4928
3139,-1668,711
-10880,13221,-8132
-2713,-2164,12738
12128,-15193,-13310
-8893,13142,-7467
-12398,-7259,8784
1120,907,5944
-10519,6583,-6364
15513,130,11988
-11829,-12001,4940
3255,8914,-13299
9712,-12431,-14929
-35,5282,8827
4915,-596,-4200
14234,-1327,1359
7162,4612,-3329
1022,16000,-16329
4474,12120,7129
-9531,14778,-10357
-5686,9249,-3835
-13168,12349,4436
-3170,3692,2033
-15531,10377,-8547
10010,11667,-9852
12621,9187,-12366
-9201,-8358,13167
-13858,-14360,-28
-4610,-8315,4765
-16375,-6287,-3197
-6578,842,-4204
16193,-8125,-6737
-692,-5911,1900
-14503,-10628,-4951
-13887,885,5408
6255,-14823,539
-14139,-11688,-4142
-7786,15088,12012
4439,-6598,3762
7687,4088,6185
-4791,5827,7517
14626,3955,7144
15629,-357,-8813
7410,10878,5813
-9809,2127,8668
-7358,15397,9389
5922,-10009,-16100
4022,7248,629
-12117,-11185,-7894
11111,3412,11147
-3161,5725,-1479
4160,-3930,2715
-11245,-8623,11732
11082,-14183,-1282
87,-5411,10246
6225,13697,-9685
3318,3142,-6575
-3654,-1572,14291
-14718,-12546,-1998
-10294,-5079,9975
2723,13069,11010
5595,6366,-12016
9186,-13643,-3389
8551,13601,1899
6246,-1748,2946
15484,6154,-3792
-13533,-9803,9011
12885,-8731,9974
9193,-10763,6303
-15934,-2947,12718
2012,-8057,-15140
-1869,1636,-10173
-14988,-4377,8566
2050,3268,16355
6839,12757,-15400
11038,-12301,6337
11154,11025,8719
4805,2487,-12990
-14053,-6403,-8737
-12943,-5792,-3170
-611,-6617,-14028
-16058,-6972,15005
-9702,-13400,-8540
13719,-1735,-12520
-11980,12869,10328
-6436,762,13539
11115,10026,-12856
-5537,4217,8895
7852,13248,-7784
16199,-8104,-12265
-3298,-4788,-7890
15627,-12125,-14977
-319,-15415,10813
11257,3856,9059
-705,2080,7376
8986,-14857,1103
13406,-14354,-457
-11865,-1088,1263
-1502,708,3865
4760,-5066,6784
-6813,-462,4391
5092,12954,-8654
1443,11150,13606
7079,2850,13436
6615,-10043,-287
3291,4778,-1365
-9210,-13548,15401
5280,11295,16
-6421,14496,602
-12847,-3931,12446
1411,1266,6283
-5271,-9892,15557
-15189,12175,12509
-8501,-7798,9956
8816,4240,-9354
8146,-12346,3783
11641,3806,-4084
-3265,-2109,9490
-5311,13142,-16362
-5860,1635,-7962
4606,-1770,-10682
-5961,-14363,-1031
-15195,2626,-4471
-8527,3295,12406
15038,10157,-13115
-5172,-9203,5829
-1299,14041,-5649
-2164,416,-4002
1463,8877,-10711
-10149,-4714,887
10418,4150,12502
-681,10386,-10865
-12114,-22,16232
10738,3025,-366
4189,8547,11535
-13360,-16267,-11356
-15542,7846,6283
-8851,4908,1529
8021,603,11690
13764,13273,-3647
-11665,15236,3875
16031,14024,-5668
-4597,14781,8991
10571,1213,10614
-2551,-3303,13288
-10030,13840,5173
8613,6829,-3371
600,11972,-14443
-10185,-16085,10596
-9675,-11307,-4600
-9951,9050,9845
-4952,-6939,4476
-10313,-1268,11806
-9787,697,-1874
13034,-15453,-2634
10891,7313,1251
5485,-12021,-4142
15492,4778,6068
14656,1306,5349
-3076,-10644,11639
13533,105,12503
14818,-15461,5375
14591,-3353,-1730
-7305,-13453,-10560
-1663,-8737,274
-3820,-7642,-14567
7017,834,-16204
4426,-5032,13512
12486,4492,-12335
-388,-61,-12923
14772,-5193,13256
-5222,-243,-2517
-7092,10309,13950
1605,2348,-9113
15609,10491,698
-12283,9289,-13464
-10501,-1300,5381
-3268,-13884,-3201
-14369,-11208,-5655
-14593,635,10731
-11235,15148,-12316
-12774,-4476,15845
986,-273,-14625
12684,8464,-11477
9109,-15657,-4268
-5100,15960,-5404
5916,-9270,3445
-7711,-327,-11784
-15277,-4628,-8786
-2562,-7839,-2066
-8710,-3751,-8510
14940,-2487,-8394
-9285,-3160,-16252
5258,-8735,-11180
-10345,-1839,318
12060,-10318,4650
15889,315,12766
12134,10090,2317
5538,-7491,9010
647,-13939,-7785
986,850,-5574
-12237,-86,5119
-13600,-11059,-9012
12577,4880,-9419
8358,-13555,3782
-5036,15172,8914
-4836,11379,6515
-11531,-1945,8523
-85,-15523,-7871
-10143,-6744,-8209
-13792,6212,-3199
-10149,-15768,-2274
-10701,8926,11678
-10777,16258,-9699
6803,1518,6428
4087,-14457,-5615
4493,6965,8279
-16363,-2607,-14912
-6010,-5411,14
9147,9005,8136
13318,-13298,-14996
11267,12313,10425
4457,13730,6097
3560,-9730,2990
9050,-15718,5776
-2624,8549,-2865
-7932,-7155,612
-13064,2823,-7448
3847,-7003,-12981
6920,6293,-10984
10514,8229,7944
12886,-1448,15045
14154,-852,-5682
10615,-9965,-14041
5051,-6578,1798
14961,14778,8785
826,-13405,11941
-11022,1776,-3536
-6581,-3814,-15938
-15770,376,6131
-8047,2070,-13183
-3241,-2314,-9484
-687,-3487,5325
-1502,-3860,-14974
-6351,-8156,10955
6431,4098,-7251
14764,8248,-7260
8129,-8844,-733
-12720,6146,12057
11885,-1000,2754
-10260,15602,11520
12360,241,-4326
-10041,13731,-6694
3571,-12437,-1289
7650,11811,-5308
10964,15136,14217
11627,-6701,7432
11162,4081,-10625
12730,-13123,-14332
-11576,-15152,-12275
-13680,-12855,4424
6508,1912,2806
-13160,-5766,-2545
7959,-11445,2217
-114,-15693,-14014
-6338,12305,11289
7776,-11884,-16151
-176,9008,-14570
11233,231,1165
2872,-14095,-884
1303,12361,-832
-10741,14640,7324
6620,-788,-7251
-14509,-9486,-9063
3581,-13491,13158
14314,-12460,10438
-1141,-3724,2898
-7949,13238,14825
-4842,13120,1756
-4871,1895,-16303
6012,10797,-10631
-12914,-4936,-12579
-9740,-14613,-10211
-3220,-7413,-1724
-4875,2566,-13944
9313,-12525,-12304
-7092,-7926,13135
12706,-4666,-8091
-6714,-10045,-11725
13355,-7025,-3338
6540,-7996,4093
-9545,6276,741
-13552,-1505,-8156
-7246,9768,5163
-8369,-6043,8988
-7872,4335,15742
13685,7289,-12884
14112,10802,-14036
-13076,-759,13359
-6776,856,7131
15882,-14452,5651
-3974,11785,-3213
8990,6130,7529
-4525,8826,3881
4659,7906,-12100
-14313,-11437,-8869
160,-3110,15685
-6655,8200,13935
-10828,-11353,-16096
-14994,2817,356
3827,-4708,11327
3805,-9654,2027
779,11011,10238
-8141,-8464,-13492
-13054,15877,-4131
-7796,2526,15851
-13076,16015,11099
3904,-12993,8579
7643,-10494,-5305
10186,-12272,-4156
2760,11426,10109
-3525,9408,-7665
14351,10372,-10164
4084,5431,-4216
-8995,-4085,1905
-11917,3446,-10534
-11570,11369,8795
-767,13792,12665
-10647,-4484,14899
1589,-5702,14837
14190,-543,-9240
9058,12164,6444
-2641,8107,-7217
-15242,-9840,-2247
4941,3549,-10123
-1507,15515,-10763
-8611,5360,1155
-11650,5248,-15533
2490,13243,3597
6506,-16083,7169
7274,6561,15689
1176,9659,10905
-10946,-5270,-9761
5720,-3838,10126
13425,-15073,6363
-8581,-7354,-14214
-3757,-16212,-9291
-2417,-1379,-9248
3570,-14172,10896
15119,3058,-10974
-16035,10412,6674
15184,-5297,2368
-11166,-15166,-4472
6503,11864,12315
-10555,-4707,-4611
5827,6508,1680
10302,10400,-8375
-3706,-5102,8757
12753,-1843,1530
-1845,13413,-5030
16195,15188,-15992
-1058,-10689,14576
-14229,6792,9184
9770,1084,1567
-10560,-2915,1079
-6850,10999,-2098
3343,-9924,-14025
16125,-9360,-9842
12628,9854,3590
-1752,5421,4245
-7472,-2930,-16228
-2260,-982,12014
121,8807,5820
-9941,8576,-15351
-1464,-13525,41
-12719,14029,6477
-11699,6269,5514
13882,-5671,-4901
-9012,4538,-11946
7348,7308,-9991
-3045,-9644,621
-14292,13283,-4246
-13211,888,-7757
15670,8125,14218
-15127,-9237,-10326
1605,-16135,7663
-15652,-10457,-2266
-10391,-2757,-13852
1119,2949,3501
37,11412,-12908
1759,-9306,1053
657,-15611,8738
-8812,6619,-11218
-7903,-3821,-6368
13974,-11388,-9486
-6048,-9679,15386
-693,9824,15184
11666,15292,-1723
15428,-9106,-11771
-15865,-2549,-3995
-15747,4317,10510
9997,6110,12256
5663,9917,-6944
2363,9361,4994
-10594,-15972,14529
13472,-13687,2851
14545,-896,-3300
2440,-13862,8211
-448,-8181,-7627
-6240,3405,2417
-1553,-9516,2295
-4687,-11089,1030
541,1243,-12581
9641,10010,-8297
-5106,8777,13188
19,-13557,10840
-15954,-6483,2636
9085,6241,15946
1970,6759,-5984
1623,3470,7979
-10073,-3949,15521
-16114,-10206,-11105
-16287,16343,-1741
3180,-10027,-2800
-14204,10657,3579
12003,1477,-10242
-9505,-12483,9528
8555,-11527,-14542
-6929,-12565,1443
9607,11396,-13328
-16137,-5800,-6590
-11422,-6969,4967
11201,15074,15116
16292,397,764
12592,6788,14931
-2685,-10970,2656
-7553,-5254,2602
-14622,14111,-14196
-8250,-7442,15609
9693,-13311,905
-3863,-15316,-14525
-6026,-15870,8915
-8705,15086,6548
6225,8331,29
-13151,-3446,-1322
-8672,8294,-7084
-13992,13619,3769
-9556,14640,8271
-14631,-14510,-6957
-9527,-11848,-8606
9572,12558,13535
-14022,-5260,-3414
-5624,4356,-9347
11034,15978,8013
12630,-16156,-3668
-14193,-10906,2191
16067,6487,6163
14263,-9853,-16138
7138,-5758,4940
9462,-9569,-5953
6959,4977,-9302
13765,-16303,14699
2301,1931,6670
10535,12078,79
-15272,-7940,10296
2592,-14002,-3784
-8925,5880,-15029
-10832,15558,-10049
2748,6561,-4416
-1963,12699,-9207
-11988,-13358,9333
-15040,2064,3159
-9834,14679,-15151
13004,1129,12446
2608,13026,4188
12351,6932,12689
-614,9403,16081
15354,9629,13094
11031,2586,10765
11676,-13580,1618
13003,8047,-763
-14410,-6924,-7317
-35,-14935,-2570
-10259,-14247,-14555
-12440,-872,-14109
10389,11204,-7717
-14575,-5166,-12099
9414,-7465,9039
-10794,3347,9308
-13539,1653,7528
1244,7187,15796
-11053,-11375,3522
7116,-4314,6317
14089,-12789,3504
517,541,-15642
-2289,-7682,-4800
7808,-9500,3350
-13981,9236,-7297
-8722,10715,-12315
642,-245,-7960
584,-15870,9079
-9885,-5668,11747
8691,-370,-8063
16069,-9085,2951
14831,-3628,-1459
12957,-14137,-14159
9392,8262,-800
12644,12921,5215
3190,13892,9757
-6952,14745,-14862
10022,4461,-11985
1884,6885,12117
1625,4979,-2081
-6699,1937,-4802
-4013,-3669,-370
8294,-7067,5007
-15125,9097,4915
-11679,-11552,4613
15291,2386,-9870
845,-15526,-2301
5502,12057,-10047
960,-5390,4707
-4393,528,-9190
15262,-9604,-9882
-10670,-1220,4951
15382,-11501,-11443
-2953,8845,5886
-770,-3982,-4189
-13254,-9754,-15846
-9068,6878,11076
-4710,4813,-14953
15268,7621,4898
-403,-2243,-179
-2922,-2785,-8235
10129,15829,-6119
-934,-11724,6395
10333,8904,1930
-1024,-12453,6480
-9876,-15321,13546
3,-8108,-8389
528,5164,10005
11324,7610,-12282
-16346,-13573,-14253
-7159,-12374,12655
11974,4319,1608
-6216,7036,14523
14473,-5642,-16117
9197,-2805,13159
-13569,1227,-7991
8037,-7137,6158
10196,8591,-4584
11933,9971,-1334
789,2787,-7856
14590,-1312,12622
2414,12502,14964
13432,-6720,-1269
-14523,-14694,7728
-5415,6855,-15347
-12811,-6369,6887
3126,5367,-9065
-12771,11089,8421
7734,14330,-10147
-5072,12184,15458
9857,7652,14491
3251,13499,12285
-11521,584,15372
-10838,3019,16262
-10521,6075,13273
15130,-6912,14987
-3151,-15396,15981
-48,-7739,15747
13037,13898,12638
-10976,-3767,-10936
10821,-1225,9116
9739,14171,-2533
7069,12130,-7343
-10969,-495,-8285
7071,-1308,9812
7870,9646,5078
-15215,5398,-10023
15438,8308,-42
-8427,-15173,12440
5404,-7718,12061
-6389,-6950,835
9868,-7750,11100
14439,-5193,-8919
-3573,-1967,4933
3101,10120,14484
-2505,-11573,14717
16110,-4417,-16079
15364,-5394,-2130
12898,-12575,-4776
10217,-6138,-5129
-2007,15319,-8782
-7877,14195,1128
-15292,-12577,1608
2068,10929,12243
8027,6967,-15370
3848,4863,-3172
6930,-5460,2048
8451,-9738,-6630
13525,-11039,-6976
-1444,12532,16137
2899,-4422,4133
-14837,7622,222
-582,8865,-16228
-891,15647,-8879
-10798,3642,15052
9011,-7767,-11209
-10941,10904,6241
10639,-11322,10622
7898,4358,-490
-15805,7447,-15139
10392,-3370,9270
-12431,-6456,1139
15157,-1742,12925
-12125,-8043,-13035
-2948,13585,7310
15726,-3715,9406
8610,6314,8930
1461,-7820,-15475
15782,5403,7271
-4699,457,9037
-13554,4830,-3238
-11181,-15443,-12767
9695,-5037,1599
-3917,260,-12320
-8602,-6356,-7280
-7423,5673,12502
-8425,2271,13455
-14201,7508,-4844
9485,4720,-3678
10440,5072,5130
8145,-11736,12140
-11421,-4453,10511
-9501,12993,-15707
-2956,6140,4241
-14025,-403,1942
5866,-1927,-14269
-7983,9926,12899
4081,9019,306
7600,-16356,-11907
10854,10459,345
-12968,-15812,5591
-11151,681,-8052
