Literal_1,Literal_2,Literal_3
-1243,-3644,9545
-11723,13390,-4864
-11348,14686,-14696
-1695,1647,12796
-4072,-997,9126
-8904,-9859,4488
10103,8863,-15479
9229,14683,-13569
-11204,5005,15287
-15184,15523,-11675
14253,13093,-16384
14018,-4162,7902
11567,12400,6003
-13954,8315,12316
-15900,13647,14272
-6986,3307,-8834
-2462,-13021,12115
7905,8806,10171
-5286,2167,15270
4153,9594,14724
-14520,-12814,-9167
673,4236,313
-7508,234,-6914
-13975,10858,4579
6530,-1484,7734
599,2540,10628
-14352,-11819,-7351
7086,7397,-11493
3823,8217,-7251
-8493,-7674,-7317
7940,3154,-10912
-596,14628,5363
14604,-915,-11986
6683,5473,-7156
-6669,6758,2151
-7153,8383,-13940
4060,-2880,-3098
-2230,12425,16203
8442,-841,-11935
7122,-15767,13312
2586,4372,1947
-5103,15492,-9237
-11010,-13985,5890
2573,-4659,-3327
-14915,-5422,13068
3717,9109,1797
722,10905,9813
-16275,-3644,13844
12695,-14193,10771
-5925,11046,2679
-13633,-11253,7680
9412,-12828,-9070
-14691,12371,-8491
9721,14572,1196
-15637,7976,-2036
-7866,4146,-2883
-2218,-4639,-9260
-1065,8015,1457
-1281,13662,-5735
3497,5847,-6175
-1500,-15203,-15253
5175,-11064,-1595
-13372,6611,-7055
-10413,9689,15711
-128,-15581,4564
-5651,-2785,-4883
-7238,-7816,-6361
14434,13105,-1342
-5836,-9003,3606
-868,5523,14218
-9134,-16380,-187
12484,14925,-7426
703,7739,5934
2032,-7425,5526
-4400,-1357,3408
13293,6629,-13961
10322,-8144,-16008
-814,11907,11871
-8757,4148,-6488
1413,12034,-711
412,15384,-6041
549,-10911,3958
15225,-5138,-2616
-16030,-5433,695
-16200,11668,9801
-1405,-14985,-2536
-4769,-9768,5637
-8389,6328,-13280
-4893,10090,-13593
6586,-12626,2450
3346,844,-15580
14573,-10940,1954
-8748,13788,-10968
11016,11912,10919
-15468,7872,-7369
-594,-9166,-4478
8390,-2550,-12606
10012,13586,-8731
2273,-6216,1016
-16098,3475,9170
-14546,16339,7477
4888,-14831,-15986
9086,928,-6996
-4525,5398,-1275
4894,-9443,-9766
-8625,6881,6830
-8045,3307,-3293
13423,23,-11004
-10479,10139,15982
-11851,4958,3632
-15970,-8864,932
-1393,-15574,-14294
-15776,5679,7738
-1102,-6917,-8853
9644,11396,-7181
12266,6200,-11072
5661,-5461,-7058
-8075,12756,-3583
-16001,1433,13161
-5677,13442,-6635
8010,2556,3769
-16261,-6193,1944
5232,-10688,9304
9805,15383,1875
4534,1291,11977
5435,13080,-16072
-5133,7289,4560
-4544,15200,2948
-13154,-6243,-8426
9164,14948,-11364
-10933,-13120,15557
1159,13275,-5951
-6048,135,5456
-6012,10901,11703
-4909,10157,-14999
10202,-7160,-3226
-13854,12718,-31
-1022,-2796,-11709
5216,13913,-15049
10780,16147,-10143
14053,-7466,-7844
9971,15798,3134
-11160,9810,3427
8533,10829,541
11855,1824,15517
-10447,-3409,-3264
-11759,11732,2584
1114,-14755,14190
-9467,-12933,-15642
-8412,-8246,2238
3599,16105,12701
14377,-4318,-1505
15961,7610,-14533
6570,12092,2481
7463,-10145,-7427
10904,-9153,-10950
-9333,12719,-8794
7264,-1380,7752
-12745,15738,-7050
1937,11206,-9852
-2334,-10604,-8201
10535,-15300,-8534
-9931,-5512,4605
10610,-8717,-15239
14896,9006,-6555
-711,-12583,-14312
14775,7343,15464
-5036,-1533,15964
1825,13135,6824
-11226,-7319,3072
-3369,3847,14684
-857,9896,-9347
-3843,-9683,-2567
-5938,-4898,3648
-5579,-11454,-8533
-12452,145,-9372
-13351,12400,11448
16277,7887,5486
-14141,-15016,-2549
-11948,-8448,7423
-10066,-9369,-13321
5569,2052,1920
-8803,-15121,-13537
-15842,-11222,-5310
-7655,3141,-2444
15812,5598,2491
-8148,3811,-15777
-13132,12023,8114
-2424,9436,-1144
-1899,-14572,12819
-2319,-1001,-15267
5790,-3600,5036
-3012,-1548,-9928
-743,-3789,-4156
15045,-4350,-4787
-5231,14456,-15098
-9026,-2317,-570
-12713,1257,12043
-8920,-10202,-10342
103,-8668,14769
-6812,-2580,-7534
85,-12976,-12117
-373,-1314,6833
-13114,13490,-14753
13224,11999,-3934
5213,-9712,-6789
11058,-2968,-8041
12110,-3291,16180
-15299,-7646,11443
-1837,11453,6605
-1210,5100,1467
9585,-11787,6384
6613,-696,-9106
-10445,-16103,5199
-15768,-6543,14019
5143,10218,-2402
5576,6611,16170
-10325,-8422,-3833
-1498,12106,-9046
-557,5170,-16102
6457,-15803,-3752
3427,4566,8698
-15182,15677,-13678
1155,5413,14755
-10683,-13802,-1490
6001,-7485,-11675
9506,-11672,-11124
-12042,14233,4027
-1021,10360,12391
9373,-16149,-12149
-3898,-2957,10646
692,11820,-558
15054,12293,-13415
596,-5116,-3431
5550,15711,-1715
2588,-3570,-3982
4860,-8683,-6525
301,14884,-8936
10352,2442,-4493
-5481,-7027,670
-9865,-13006,6815
6600,2453,-613
8045,10027,-14493
-15512,2314,5201
-1914,3518,12125
-7723,2600,13748
455,-472,-11830
-15322,5111,6170
6643,1270,7257
1639,9393,11163
-2891,15833,-6519
13699,-16307,-4161
-185,10250,-364
-814,-10883,6751
-4332,-10521,-5908
12915,-3049,14256
14985,11449,-8924
-4605,8175,-15918
12917,7350,-1230
-10769,-604,-13344
-10214,104,-6026
12888,-2546,-3399
16379,-8753,-234
878,16291,-1203
10208,15299,-14962
-5820,15925,-15453
9353,11760,-2489
-8831,6992,-6456
-13271,-5122,-6223
15719,-12934,-10879
-4866,-15517,9399
1239,-12761,-7511
-10702,8185,8959
-1218,-15204,4604
-12459,2940,7367
9248,-13716,-1537
-3362,4934,-2970
10049,9749,-935
-1582,11462,10479
14044,-16242,-16187
-4801,-12240,4318
10842,-6720,-13573
3643,13392,-4775
-3727,-6438,-1847
12289,7707,7219
422,7592,13802
4533,5445,-12450
11576,2533,-10160
-14712,-9398,10706
-9369,-12674,-13821
14229,13630,12748
-3311,15950,-7802
-12917,8863,-2553
-8616,13073,-11633
-3905,-6598,7718
-15030,-4448,-8603
14978,-7504,-4490
11263,-11698,8052
14062,-2200,2212
-16110,-9553,6681
4200,12886,-7004
-1854,-8419,-4269
2421,9358,-15661
14331,-13903,11050
-13142,-7940,1809
4110,11664,-9892
5723,-9768,4358
4838,-11947,-10124
8973,-10929,-7588
-11030,-15920,5024
-4923,10293,-13552
3179,-16045,-1116
9847,423,-9902
-12553,8485,15295
2090,-1688,-13021
14175,2719,10436
-8866,4910,5434
4311,880,-11726
-16214,-5468,6570
13652,15420,-4724
6413,-7195,-14241
-4904,-7701,-12838
-8553,15375,-10598
10372,8919,15025
7541,9446,12373
-12464,7010,7447
-814,6154,-4305
6474,5120,-13157
-8899,8589,-10047
4665,-7438,-1938
-2362,15533,-8046
7605,-15559,13779
2872,8308,-12814
2409,-13082,7664
-12967,-2435,-638
-6828,-870,13143
-3974,2245,-15014
11518,2729,480
-15426,-6447,-14356
7984,9210,3456
14757,-727,-7032
-10967,-14423,15506
-6120,1961,15693
10906,7283,-13641
-11277,10554,2173
6991,-14672,-5041
-16343,-13879,-10151
754,4884,5387
14009,8014,-3802
-3505,-7859,12984
-4899,-12541,7334
-13992,-1813,2905
-8357,5792,14077
13846,3389,-2128
-10129,14488,-284
14462,2954,-228
8220,7134,-9585
-6457,-8493,3948
5780,-13971,-5469
-6271,14867,-12275
-3115,3724,9427
14729,-7265,-5781
-4294,16115,-8274
702,11136,-10704
15193,6829,-3413
-10437,-13633,4443
-3011,-2118,1829
-11767,-3659,3387
-14032,9800,5287
12784,-3568,-15758
3638,-2985,-1523
-565,11851,-15632
11714,971,9724
9302,-1102,-11400
-565,967,-8257
-13129,8250,-13165
8391,-4707,14784
6299,-452,-15230
-9632,15461,9656
15004,15356,16097
-11435,-1844,13224
2579,-1666,5936
-14486,7771,2908
7840,9208,-6176
-6428,3976,-13401
3565,5270,8781
14737,13493,-4098
-3563,6387,-12424
12682,-2880,-4724
-2005,-7245,14651
9137,7333,-14298
-5414,9664,-8221
-8726,2382,3103
5797,8312,6590
-1026,-13905,-3066
-5133,10011,-15843
-15840,966,-16270
-707,-9666,-6634
10956,-6465,6508
-11581,9238,-3117
7045,-8371,-1737
12913,13155,5615
16222,11287,-4254
3596,11259,-14039
-4841,5363,-11681
-10703,12342,-8889
-7955,-3545,-10871
-12818,7103,-7717
-6171,6419,-7473
-3325,-10987,12453
7098,2767,-14916
9174,-9138,-9989
-4876,8654,-15872
-8270,-2416,-2724
-885,-8043,-13100
2903,-10183,-13628
-11519,-14754,2620
13386,-3754,5936
215,14074,13808
15016,9630,-8308
16193,6906,-6531
-10270,8147,15073
-348,-12065,8331
15739,-10820,2013
12448,6296,-6093
-3316,-8342,-11480
-5643,-10832,-302
-7855,6235,-9499
4669,-10057,5883
-1270,-6811,-8038
7950,3517,12137
-9799,9482,-14518
1033,-9403,-9882
-7135,10731,14352
4759,12881,-9604
-5203,5764,8403
1841,6982,-6854
8162,-8744,-54
13020,-7664,-11171
-4326,-14086,6943
8260,2541,14478
-9713,15760,-1118
-6155,-12837,11599
14861,-2746,8907
13966,-4774,7396
-6977,-998,16053
10305,3147,-6689
-11670,2268,7910
-532,-4974,-4303
2791,8867,-4298
-10869,14283,6665
12263,7979,668
6742,12220,-1516
-11367,-13242,-6127
-16095,-10684,-14789
1315,4381,9209
7456,-14942,8827
10752,-14103,-7721
1017,10115,13723
-14997,7764,-4100
245,10056,-15729
-7403,10109,15552
16112,-15497,-2623
-3729,8224,-15712
15642,8983,-11339
-534,-7828,-6946
-9594,-12385,7599
9581,1686,15347
-15710,9260,-5687
13599,750,12212
-1495,6459,-10678
15960,-1962,-7027
-1614,12812,-907
-4609,-444,884
-9866,-11162,-3334
-13668,15472,-584
-787,-12354,-4742
4504,-14826,-9901
1955,-10881,2108
-1610,-14467,-12237
-2630,-5872,-6516
-922,14061,11482
14382,13505,11230
15151,13730,-4421
11571,-6866,14047
2471,-1410,-14832
-12830,-9634,2360
6348,-4287,8803
2396,9618,-1808
-15737,4446,-2025
16365,4477,9488
2456,14438,-9130
-13298,-14268,-11719
554,2527,-15487
-12539,-16186,7870
4936,9593,-4853
14199,8068,-11088
10504,-3544,10870
-6663,605,-4255
-5714,9796,-61
7938,-11409,-9283
-363,15493,-13647
-8639,-3124,-2773
9589,-10629,-8563
-10003,10155,13226
-9111,9167,-5436
12061,15743,1972
-4831,13199,8620
-2324,-12179,16051
12142,905,-1450
14385,7357,-14250
-12373,4842,11831
1436,11446,-10997
11421,-5576,13904
3547,-4038,3479
-6671,-10829,-7098
-13605,-10544,-2205
8391,4607,13866
15001,7942,-9664
676,6360,7785
6438,-10803,2677
-9098,-7033,12209
8174,6119,3732
-6944,3940,-2217
-3044,16069,-164
-8585,-2262,1833
7804,-9637,-4121
3807,1543,-12065
-4044,-14410,12610
-11101,11111,10367
7795,-3551,7482
-16121,-15386,-6188
202,5365,-13071
718,-13665,-13322
4302,-4928,-12935
-12724,-4212,-15911
-14783,-12983,-15240
9280,-11702,-8688
-4181,5405,5452
-3805,-14191,-10202
-12806,-13086,2576
9819,-15937,7817
12876,-9455,9949
-5485,15242,-6348
-9843,4950,-14470
-7990,5013,13993
4079,-1082,-4899
-9349,14497,8764
15106,-4211,13991
4522,-15670,2207
-2303,-11233,-16054
-9246,-10695,13436
13766,-3803,1973
-1146,11589,11208
5186,15120,-1962
-200,9987,-4539
9328,16017,-10514
-4827,5241,-1554
-2688,-9545,-15726
6329,11010,7258
-1302,-1882,-6096
-11929,10731,-4800
4450,-844,12570
-5608,-5782,-14768
-8081,-16135,13852
-1837,2182,-2855
8650,-12730,4760
-5200,14991,11166
12351,8619,-3344
6900,11021,4339
11721,2878,-14359
-6179,8252,12795
13479,-12263,-9395
6040,9776,-3313
1617,-2988,-15069
14759,-6905,-10105
-995,4667,10284
2114,6060,-9228
11373,-4966,-82
9189,-9454,-13039
-7648,-9440,6679
6275,-3165,-12427
108,3951,-1636
-15490,14952,-10878
13587,9368,4376
15948,73,-823
-2311,3370,13956
-2645,12221,-10627
-9666,-1629,10456
-6201,-487,4550
11512,-10658,10037
-16258,-295,-15459
-12099,1270,-3059
-8939,-9301,-5450
-9198,11139,-8734
-4491,9128,-5553
-15818,-6014,-11457
-522,6535,1212
-1308,11223,-4111
-14428,-5913,8736
-6088,12492,13440
15370,-7830,-11941
-15146,-12036,6634
-4188,10508,5996
-5648,-9376,9012
7669,-839,11508
-14176,-6507,-10307
8893,-1647,2555
-10163,-12758,-948
9705,6214,11206
14546,7243,13128
-5244,7075,13528
688,10666,7879
-4440,-2517,-1303
8869,12309,10819
-15812,-6258,-8446
-384,5841,-8239
-14238,13657,-11840
2611,-15739,-5208
-3100,13596,8280
-4937,-13878,-2936
-15905,-2334,-10641
-11369,-6262,14655
-14833,8858,-12966
11829,7502,-9925
-13807,12271,1064
1793,-7347,3958
1273,-16038,13611
-11705,16210,5168
-13813,-14152,-4719
13423,-12225,7100
-2686,4980,-10342
8571,-16108,-5052
-522,-167,-1618
13496,3800,-10876
13597,13477,641
-14243,3884,3840
2497,53,4385
10892,3814,6155
-12730,-7059,-1863
13575,-6517,6312
-2196,-4689,3406
-11744,2571,-10884
15770,3256,-6522
15847,-7975,14651
9677,8382,2416
-2145,-4565,10215
16346,12418,3096
11667,-12196,13477
2534,-9404,4589
14519,-10294,-1468
-11970,-3755,-13080
7827,8955,-11009
16040,-213,14814
3473,7378,11187
9129,9969,-13145
-14459,647,-835
16300,13547,-8447
-8053,-5097,7927
14193,-13304,-4338
-5287,14996,2823
12437,10175,-15258
12579,-2492,12440
9952,-12063,-9757
-5193,6517,3556
7262,13683,12283
-11853,-13842,-15688
14966,13680,15083
8649,11316,-13682
14219,-7815,-1696
-79,-9126,2284
10460,11363,-2759
-7739,10891,6944
12712,-9504,11520
-5549,-2844,-13632
-1321,-3216,-5191
-9846,16313,-12454
13227,9068,-8356
2668,-1078,-467
-9300,15860,-4920
10355,-8463,14882
-3151,11116,-898
3151,15579,-4277
-2562,9572,8765
-3947,8003,-3734
1549,-13793,-7421
-1879,6262,-8580
14216,-12969,-7340
16096,-8357,-3284
-2112,-7417,7419
8325,12163,2170
6024,-8990,15487
-12856,10007,2859
1280,-14377,-14222
7505,6469,5184
15071,-1182,-11596
-2719,6847,-10541
-15980,-5761,8093
-15928,11137,6434
8079,-2997,844
-343,-4273,-5290
-7438,7854,-2100
871,-14061,-7821
-884,8689,4376
374,-464,-4935
-4142,-9758,12709
8365,999,6145
3440,10959,-2984
13102,-12244,-4008
1622,-2508,-5104
10700,-11627,-12441
-16059,-358,16200
5606,-14146,-1395
3922,15726,-11657
5511,-6166,7861
-68,6835,-12156
-402,-6387,9525
11889,-14921,-11488
15729,1871,-12443
2890,14166,-11138
-11859,-14173,612
11396,-15533,-14251
-10558,2624,2103
-1990,6761,14199
-2670,-5601,-11536
-6635,-1476,15268
7894,8699,3849
3197,-7348,3973
14671,3592,1521
-12924,-442,2947
-4092,-12240,-11539
8039,-8401,-12585
4204,-7285,-4821
6962,6924,-2291
-14161,-14328,12061
-13512,-6211,8248
-6496,2399,-1208
1116,-3467,11885
11353,-14094,-14231
11886,-6424,12606
3298,891,-1637
-10815,7231,-15777
375,15454,1902
9723,-11375,-9979
3667,-9897,9180
2461,9762,465
2466,-9489,12769
1075,8555,9483
1758,15045,11579
-5061,-10007,14793
393,2926,8965
-13349,-7919,-1670
-8174,7619,-16319
-15377,-12475,7795
-4132,10635,15616
5695,13076,13681
-915,-3846,-1805
7998,6951,-3555
11062,15645,9451
9687,12581,-6157
-3323,6515,15783
-721,14716,4
-9700,13460,6543
-9196,-16047,110
-3671,-13186,-6105
9512,5212,1004
747,-4064,13457
-6923,12770,8988
-1393,8034,-4727
-1551,5285,-8648
-10145,-15396,13541
-5491,9289,-12883
570,-6891,-9449
206,-14421,3099
-10409,-9027,-744
-11994,16100,7309
1338,-16375,-16358
-7065,-6704,-8661
13429,7827,-14878
537,-14325,-15771
13368,-9688,-15476
-8362,-5079,-1063
1542,-4960,6115
-16300,-16029,-3612
-14638,15461,-14411
-3746,1318,-9830
-9977,10292,-8858
-7962,7158,4642
-1562,-6831,-10784
-10553,7736,-14853
-3264,13788,13831
-15968,-805,-11848
-6306,13190,12713
9238,5792,3640
4349,-4109,6385
-8694,5510,-2789
-16157,-74,-331
7428,-10063,-15868
-5962,-3965,-16054
-6930,-6159,-46
681,-14789,4496
13411,7504,-9288
2100,6955,5648
3124,15563,15603
-9452,2484,16153
4177,-7444,75
-8759,-6380,13213
-16267,10559,-12133
10479,-7207,6452
7641,6053,-9871
-10253,-14333,-7648
2677,-1370,14305
-8175,-8118,-13968
-4995,8047,-6631
-6815,-755,-9969
-3373,10547,11593
8025,-8425,-12303
-5957,-912,-8096
-5099,-11276,15599
-13653,-14160,-8745
2056,-4372,-16374
4658,12666,-14867
-5060,14687,7340
-2297,15684,-4339
-7992,11399,-11555
14547,-12563,-3522
4901,-15364,13591
-330,8380,-15829
-10971,7962,-8311
293,4123,7595
15505,-2473,7675
-754,9187,4764
12220,6395,10261
-8020,2880,13136
4409,-10540,-9691
7324,14124,3201
11449,-12557,-13010
1432,-7094,-9190
1101,-5475,-5792
1878,-5151,-13662
-3978,200,-14449
8216,-16196,1686
-9544,6397,7354
-1343,7532,-13942
-642,3329,-1517
-14428,2420,-9120
12268,10542,-15238
-15796,-12325,1454
5782,-12962,869
4118,-10980,544
11023,5319,14581
6537,10880,-9527
-9935,-5743,7189
6077,-9780,4008
-10761,9584,-7983
7971,12412,-12222
-15980,-618,5020
-5673,-7984,-6590
13463,14504,-2412
-2003,14131,-7623
14097,2807,10928
-9881,14864,9817
-2368,-5590,-14769
-10612,7005,-2971
8481,15131,-3822
-6684,-15882,10351
-8458,7588,5960
13978,-3719,2285
3622,13908,11770
3022,4244,-7108
-6591,7241,-9972
-6370,-11650,-6587
-7677,-5636,1778
-5357,-12799,-3083
-14981,-2463,-1722
1168,-619,12875
5168,-14822,-221
2333,-14229,-11025
2547,7361,399
6987,-4049,11581
6842,10633,8559
2048,-2847,-5762
-7436,-8787,-14003
-13501,-12977,-7697
13500,6319,12999
6139,12230,-11491
1193,4946,2488
6376,-7821,2051
-10487,4889,-1210
12681,-11756,-2797
3226,12958,-4408
-11305,15090,-7057
-3479,2376,-7877
-9961,8622,-7378
8994,12587,-3274
7504,5390,15363
-10364,1631,12252
9279,-11786,16082
-4512,9792,6424
10724,6120,-12062
1856,-6279,14810
-13425,10703,392
-3419,6826,-15691
-5298,-11954,-6849
-10844,-3091,-7262
-11773,2782,-4012
8294,-12007,7356
8513,10614,-11230
-13137,9799,248
-2767,-8918,-16315
-9820,-11016,-9501
2649,3764,16143
-8823,-8963,1235
16181,14089,-1685
14098,-10195,9273
-6353,14953,-14145
-12422,12036,6511
-10489,9604,283
-4851,-8261,16066
-6743,6014,11456
14216,-12173,1622
-5444,6291,-9744
7167,-12510,8094
15788,11016,-16333
7192,6758,8058
7275,-3440,-6212
6570,2225,-14935
7755,3065,-3813
-9275,-11643,-14481
632,-13908,4870
-2321,-11244,-11640
7161,-11820,12888
6641,-978,4096
7577,7784,-245
11440,9073,14081
11199,-2233,11759
7086,11889,-11506
16138,11909,14606
12722,-6895,-11270
14925,5824,4331
9271,-13414,-10690
-13894,-3248,14660
-2391,15494,-16203
-16309,10360,-8854
1294,144,15780
-15868,9764,7460
-4367,-8947,-9706
7994,10210,-14843
3096,8394,-7118
2470,10734,12787
-11363,12895,-10494
-13492,15690,-7153
-15972,-6703,14082
-11201,11683,1928
-5658,1053,13610
-12631,14392,9689
7072,-15792,-2907
7890,-14613,-7830
8670,12457,13922
10813,-5990,13115
8862,-10965,-3979
14918,-13067,-172
16151,-4902,8203
-9465,10568,7255
-970,2787,-8398
-320,2235,-6567
7871,4679,15625
-7522,8837,9032
-2081,-3084,11262
13508,-800,6366
5237,4179,16280
9007,10593,9121
4739,-14563,-4948
-15434,-8529,887
7814,3403,82
-6904,-11977,4697
-10081,-6120,-1553
2942,-7515,15224
-15861,-564,13249
-15299,15686,4535
-8522,7006,5599
1069,2210,-2997
-13930,-15501,9503
-7369,15089,3572
14814,-12126,16012
13042,6681,-3967
9119,9552,-11001
-3217,-13478,14516
-3747,14204,11959
2853,960,10239
-4945,-14352,725
3720,-212,2459
-12050,-4109,1900
-4655,-882,-6727
-1134,7204,3692
-13929,4390,2720
13042,-12839,-1720
16166,779,3793
-1400,10861,-3365
9959,74,13255
9303,11067,319
11156,-14502,5059
15913,-12515,-14438
16051,15872,-1378
-13901,2199,-5005
-13114,13497,-5030
15758,8199,1513
1258,14348,14609
-11105,-6386,-4306
-13045,13358,-14887
-9130,11260,-9363
-8830,9129,5664
-10918,15020,5346
3234,-14597,-11844
-8672,-15101,-9319
14325,-15445,-15866
6843,-1139,-3102
353,-11244,8603
9497,-10324,13692
-7070,1667,-407
4434,1893,12880
3450,13354,5817
4601,-4673,-15303
13247,6268,11236
-9796,-1106,-16206
2936,11710,15258
11310,-15121,-9179
404,-15291,13302
-9528,6123,-834
9541,-15029,8428
3344,-15100,-4316
11067,11666,10104
3405,-7841,6647
-3895,-8723,15415
13575,-10649,8329
14869,14716,3269
-10405,9199,-5497
1872,-5866,-12143
11342,-2181,2644
-14272,5106,-3518
-3171,-2665,-2847
-13187,-16219,193
-3851,1462,-4697
1481,-3568,-14551
-14641,11132,4788
-6803,7244,15698
-16089,14494,417
-10120,-2025,-1101
-13346,-7785,10198
-3680,-15659,-4908
-6594,-15631,-8341
-3276,-11559,-6116
-3986,-10047,671
-11567,-15285,-8042
-5288,1010,14107
7945,-13727,5705
16105,13445,5591
7645,6560,506
14783,-11450,-746
3971,-14306,-9561
11149,-4534,8471
-12084,16198,-7797
-11164,10113,7092
-9913,-6180,-8370
-6985,-125,-7315
-13810,-16337,7361
-1867,1086,-8282
-5386,1451,-4344
-7777,-3695,-519
10820,-5354,-603
1890,-8306,6562
-15478,7193,-8638
761,6390,-15991
-10292,5194,-15091
5959,-4422,8625
-861,-8700,-11608
-6127,-4425,11572
-11098,-2882,-8222
-14426,6772,4082
-11030,15997,11495
-12212,2927,5745
-898,-13680,-4983
-14287,1400,-7389
4996,-4580,361
-14657,13386,-14569
3599,-6404,3359
-5835,-1850,9338
-10216,214,3684
3511,2576,7373
-4331,8546,11316
14672,14400,4971
-7855,-5929,12529
15885,-11045,-13998
-11595,-1107,-7441
5163,9970,-15553
-11158,16331,9204
6631,-7735,-12699
-6123,1504,-1817
6972,8319,-8742
-5071,-9235,13155
15503,11205,-11261
-11192,-5428,-9753
15283,8259,-5311
-2137,-12091,-10237
-6128,10927,7310
-2103,-9107,-8380
10761,10362,-3361
260,8645,-2150
5989,4640,-14707
-8303,2622,-5623
-1357,10247,-15029
-7411,7862,9283
-4739,1304,12345
-15916,14601,-3884
-4133,-4554,11155
-3292,4265,7564
-11079,6452,-6534
-6339,-12194,-11225
14262,791,-6178
-1112,12541,-13573
14293,-15954,-15937
-6723,5758,16155
6721,9770,8126
8690,-9214,5172
11068,-5578,4450
5615,2663,6621
-6275,-15432,-6064
10734,462,2038
2092,-8094,-4724
8126,-9276,-11488
-11732,-4815,-2066
-9607,12294,-2079
13624,9664,3423
-6113,-5829,2111
10269,-13485,15536
3035,-3979,-13531
-5929,11494,-9237
-7009,-7696,14834
1296,2637,-14028
1551,8473,-14118
10368,2318,-2831
-8542,9305,6467
-5107,4999,-12751
2312,15952,-11117
-3908,3456,-10033
14599,12421,-10432
-12145,-4996,16256
4163,16329,-1581
-1926,-13721,-11931
12893,-1295,12672
8763,15190,-13759
13315,-8510,-9252
11270,14640,11733
-6204,-6091,6217
7586,-796,-13843
-12664,12545,-8434
-1675,-1355,6295
-15292,-3801,10101
6336,-1443,-2311
-1989,3853,1649
13454,3253,16165
1753,-11743,359
-7981,7719,-4281
-604,8836,10769
2222,15107,-2532
-2872,-9394,7966
3689,8822,5583
8328,6151,10750
-8039,1994,-8785
2012,-12145,-1185
-10966,8979,14063
8639,-9744,-12386
2434,14280,2909
-7185,-254,-7056
-5600,-15137,-15413
1425,3457,-10671
9829,-1421,-488
-212,8584,6911
5327,7388,2655
-9622,-7508,7077
-13737,-7444,-10993
-4281,217,-9511
15279,-6605,-1691
8992,7028,3307
-14774,3386,15875
1704,1137,12018
14328,7427,16112
13661,1917,2336
-15720,13100,10642
-9603,-12107,12312
-7677,-11665,13442
458,309,-4501
-6891,16156,13422
-4021,-4799,-12069
10244,-11396,7424
941,9726,3938
-7603,-11627,-7307
-6650,-3133,-10711
-1281,-8030,-10954
5937,-6288,1243
-2927,5646,14111
-16042,-8856,3334
-8624,3453,11311
-6745,-10458,4182
-15194,-14965,13152
-3646,9064,-421
-1616,-9811,-3143
-4472,-15023,14389
4063,7577,924
8461,-13893,11863
15291,1443,-4179
-10505,-4520,-8295
-15270,-715,14330
-9686,695,-8389
675,6393,-13399
-11185,-8526,9473
-11944,-16211,-8800
5996,8196,-14467
7289,-5292,-3359
13757,6951,-14050
